"","AUR","Price","AgeRating","Size","HasSubtitle","InAppSum","InAppMin","InAppMax","InAppCount","InAppAvg","descriptionTermCount","DevType","LanguagesCount","EngSupported","GenreCount","months","monthsSinceUpdate","GameFree","Ratings"
"14689",0,0,"4+",177328128,0,1.99,1.99,1.99,1,1.99,140,"Professional",1,"1",3,"7",15,"0","-1"
"14690",0,0,"4+",94883840,1,0,0,0,0,0,353,"Newbie",1,"1",3,"3",6,"1","-1"
"14691",0,3.99,"4+",328252416,0,0,0,0,0,0,151,"Newbie",1,"1",2,"6",4,"1","-1"
"14692",4.5,0,"4+",157598720,1,0,0,0,0,0,121,"Newbie",1,"1",3,"7",3,"1","1"
"14693",0,0.99,"9+",282395648,0,0,0,0,0,0,28,"Newbie",1,"1",2,"3",7,"1","-1"
"14694",4.5,0,"4+",314607616,1,96.9,0.99,34.99,10,9.69,171,"Newbie",1,"1",3,"10",3,"0","1"
"14695",0,0,"4+",129945600,1,0,0,0,0,0,208,"Newbie",3,"1",2,"9",13,"1","-1"
"14696",0,0,"9+",275454976,0,18.94,0.99,7.99,6,3.15666666666667,135,"Newbie",1,"1",1,"10",12,"0","-1"
"14697",4.5,0,"4+",123827200,1,27.97,2.99,19.99,3,9.32333333333333,326,"Newbie",2,"1",3,"8",9,"0","1"
"14698",4.5,0,"9+",178937856,0,72.9,0.99,19.99,10,7.29,358,"Newbie",17,"1",2,"12",2,"0","1"
"14699",0,0,"4+",21512192,1,3.98,1.99,1.99,2,1.99,32,"Newbie",1,"1",2,"8",14,"0","-1"
"14700",0,0,"9+",538885120,1,0.99,0.99,0.99,1,0.99,85,"Newbie",1,"1",3,"8",9,"0","-1"
"14701",4.5,0,"4+",108175360,1,0,0,0,0,0,66,"Newbie",1,"1",1,"8",13,"1","1"
"14702",4,0,"4+",90694656,0,29.96,2.99,11.99,4,7.49,93,"Professional",1,"1",3,"2",6,"0","1"
"14703",0,0,"4+",924672,0,0,0,0,0,0,31,"Newbie",1,"1",3,"7",15,"1","-1"
"14704",0,0,"4+",19827712,1,0.99,0.99,0.99,1,0.99,300,"Professional",1,"1",3,"9",13,"0","-1"
"14705",0,0,"9+",94682112,0,25.97,0.99,19.99,3,8.65666666666667,120,"Newbie",1,"1",2,"9",13,"0","-1"
"14706",0,0,"4+",27995136,0,0,0,0,0,0,143,"Newbie",1,"1",3,"8",14,"1","-1"
"14707",4,0,"4+",231357440,1,13.96,0.99,5.99,4,3.49,581,"Newbie",1,"1",2,"8",12,"0","0"
"14708",4.5,0,"4+",110602240,1,0,0,0,0,0,67,"Newbie",1,"1",2,"8",8,"1","1"
"14709",5,0,"9+",244006912,1,0,0,0,0,0,26,"Professional",1,"1",3,"8",8,"1","0"
"14710",4,0,"4+",171765760,1,106.9,1.99,24.99,10,10.69,333,"Professional",12,"1",3,"10",7,"0","1"
"14711",5,0,"4+",23815168,1,0.99,0.99,0.99,1,0.99,22,"Newbie",1,"1",2,"8",3,"0","0"
"14712",4.5,0,"4+",224471040,1,4.99,4.99,4.99,1,4.99,199,"Newbie",1,"1",3,"2",6,"0","0"
"14713",5,0,"9+",17589248,0,0,0,0,0,0,36,"Newbie",1,"1",2,"8",14,"1","0"
"14714",0,0,"4+",69394432,1,0,0,0,0,0,42,"Newbie",1,"1",3,"8",14,"1","-1"
"14715",5,0,"4+",103773184,1,109.92,1.99,49.99,8,13.74,288,"Professional",1,"1",3,"8",2,"0","1"
"14716",0,0,"4+",182273024,0,0,0,0,0,0,132,"Newbie",1,"1",3,"11",9,"1","-1"
"14717",0,0,"4+",70416384,0,0,0,0,0,0,31,"Newbie",1,"1",3,"7",5,"1","-1"
"14718",0,0,"4+",174199808,0,1.99,1.99,1.99,1,1.99,179,"Professional",1,"1",3,"7",15,"0","-1"
"14719",0,0,"9+",228770816,0,0,0,0,0,0,82,"Newbie",1,"1",2,"7",11,"1","-1"
"14720",0,0,"4+",122596352,1,0,0,0,0,0,42,"Newbie",1,"1",2,"8",14,"1","-1"
"14721",4.5,0,"4+",39778304,1,0,0,0,0,0,71,"Newbie",1,"1",2,"7",15,"1","1"
"14722",3,0,"9+",670013440,1,208.9,0.99,99.99,10,20.89,243,"Newbie",9,"1",2,"9",12,"0","0"
"14723",4.5,0,"9+",166757376,1,221.91,1.99,99.99,9,24.6566666666667,134,"Newbie",3,"1",2,"1",3,"0","1"
"14724",4.5,0,"9+",471166976,0,92.89,0.99,24.99,11,8.44454545454546,405,"Newbie",16,"1",3,"10",3,"0","1"
"14725",0,0,"4+",47327232,0,0,0,0,0,0,41,"Newbie",1,"1",2,"7",15,"1","-1"
"14726",4.5,0,"4+",348698624,1,186.94,1.99,99.99,6,31.1566666666667,609,"Newbie",2,"1",3,"8",3,"0","1"
"14727",4.5,0,"9+",100401152,1,47.95,1.99,34.99,5,9.59,103,"Newbie",1,"1",2,"7",4,"0","0"
"14728",5,0,"4+",17478656,1,0,0,0,0,0,52,"Newbie",1,"1",2,"8",14,"1","0"
"14729",0,0,"4+",15760384,1,0,0,0,0,0,273,"Newbie",3,"1",3,"9",6,"1","-1"
"14730",0,2.99,"4+",151936000,0,0,0,0,0,0,265,"Newbie",1,"1",2,"8",14,"1","-1"
"14731",0,0,"4+",63335424,1,0,0,0,0,0,54,"Newbie",1,"1",3,"8",11,"1","-1"
"14732",0,0,"4+",214637568,1,0,0,0,0,0,114,"Newbie",1,"1",3,"3",7,"1","-1"
"14733",0,0,"4+",9270272,0,0.99,0.99,0.99,1,0.99,21,"Professional",1,"1",3,"7",15,"0","-1"
"14734",0,0,"4+",99140608,1,0,0,0,0,0,222,"Newbie",1,"1",3,"7",15,"1","-1"
"14735",4.5,0,"9+",104225792,1,0,0,0,0,0,156,"Newbie",1,"1",2,"8",7,"1","1"
"14736",5,0,"4+",75144192,1,0.99,0.99,0.99,1,0.99,121,"Newbie",1,"1",2,"8",14,"0","0"
"14737",0,0,"4+",214198272,1,0,0,0,0,0,86,"Professional",1,"1",3,"9",13,"1","-1"
"14738",0,0,"9+",412567552,1,0,0,0,0,0,68,"Newbie",1,"1",3,"9",13,"1","-1"
"14739",4.5,0,"9+",116248576,1,12.98,2.99,9.99,2,6.49,172,"Newbie",5,"1",3,"7",8,"0","0"
"14740",4,0,"9+",245042176,1,88.93,0.99,49.99,7,12.7042857142857,140,"Newbie",10,"1",3,"8",3,"0","1"
"14741",0,0,"4+",56257536,1,0,0,0,0,0,185,"Newbie",1,"1",2,"7",15,"1","-1"
"14742",0,0,"4+",38926336,1,0,0,0,0,0,66,"Newbie",1,"1",3,"7",15,"1","-1"
"14743",3,3.99,"9+",175629312,1,0,0,0,0,0,269,"Professional",1,"1",2,"10",12,"1","0"
"14744",0,0,"4+",163610624,1,0.99,0.99,0.99,1,0.99,59,"Newbie",5,"1",2,"1",9,"0","-1"
"14745",3.5,0,"9+",156943360,1,51.92,2.99,14.99,8,6.49,223,"Newbie",1,"1",3,"8",12,"0","0"
"14746",4.5,0,"4+",78635008,1,2.99,2.99,2.99,1,2.99,183,"Professional",4,"1",3,"8",12,"0","1"
"14747",4.5,2.99,"9+",230988800,1,0,0,0,0,0,517,"Newbie",1,"1",2,"11",4,"1","1"
"14748",0,0,"4+",810121216,1,0,0,0,0,0,98,"Newbie",1,"1",2,"12",10,"1","-1"
"14749",0,0.99,"4+",89547776,1,0,0,0,0,0,73,"Newbie",1,"1",3,"7",15,"1","-1"
"14750",5,0,"4+",290362368,1,119.94,4.99,49.99,6,19.99,352,"Newbie",1,"1",2,"10",2,"0","1"
"14751",0,0,"4+",22925312,0,0.99,0.99,0.99,1,0.99,66,"Newbie",1,"1",2,"8",3,"0","-1"
"14752",0,0,"4+",8711168,0,0.99,0.99,0.99,1,0.99,23,"Professional",1,"1",3,"7",15,"0","-1"
"14753",0,0,"9+",160487424,1,0,0,0,0,0,77,"Newbie",1,"1",3,"9",13,"1","-1"
"14754",0,0,"4+",54242304,1,0,0,0,0,0,186,"Newbie",1,"1",2,"7",15,"1","-1"
"14755",0,0,"4+",153996288,1,133.93,1.99,99.99,7,19.1328571428571,204,"Newbie",1,"1",3,"8",14,"0","-1"
"14756",0,0,"4+",24734720,1,0,0,0,0,0,78,"Newbie",1,"1",2,"7",5,"1","-1"
"14757",0,18.99,"4+",263244800,1,44.99,44.99,44.99,1,44.99,403,"Newbie",0,"0",2,"8",5,"0","-1"
"14758",0,0,"4+",36507648,0,0,0,0,0,0,197,"Professional",25,"1",3,"7",15,"1","-1"
"14759",0,0,"9+",288184320,1,0,0,0,0,0,99,"Professional",1,"1",3,"9",13,"1","-1"
"14760",0,0,"4+",9476096,0,0,0,0,0,0,70,"Newbie",1,"1",3,"8",14,"1","-1"
"14761",0,0,"4+",97647616,0,0,0,0,0,0,271,"Newbie",1,"1",2,"11",11,"1","-1"
"14762",5,0,"4+",418944000,1,22.9,0.99,3.99,10,2.29,143,"Newbie",1,"1",2,"8",14,"0","0"
"14763",0,1.99,"4+",26888192,1,0,0,0,0,0,56,"Newbie",1,"1",3,"8",14,"1","-1"
"14764",3.5,0,"4+",104875008,1,0,0,0,0,0,58,"Newbie",3,"1",3,"7",15,"1","1"
"14765",3.5,0,"4+",83190784,1,0,0,0,0,0,25,"Newbie",1,"1",2,"8",7,"1","0"
"14766",0,0,"4+",53505024,1,0,0,0,0,0,277,"Newbie",1,"1",2,"8",11,"1","-1"
"14767",4.5,0,"9+",312236032,0,0.99,0.99,0.99,1,0.99,134,"Newbie",1,"1",1,"3",7,"0","0"
"14768",0,0,"9+",90191872,0,0,0,0,0,0,66,"Professional",1,"1",2,"11",11,"1","-1"
"14769",0,0,"4+",43453440,0,0,0,0,0,0,23,"Newbie",1,"1",2,"8",14,"1","-1"
"14770",0,0,"4+",308862976,0,0,0,0,0,0,673,"Newbie",1,"1",2,"7",15,"1","-1"
"14771",4,0,"4+",103117824,1,0,0,0,0,0,98,"Newbie",3,"1",3,"7",15,"1","1"
"14772",0,0,"4+",118610944,1,1.99,1.99,1.99,1,1.99,163,"Professional",1,"1",2,"7",8,"0","-1"
"14773",0,0.99,"4+",7762944,0,0,0,0,0,0,27,"Newbie",33,"1",3,"7",15,"1","-1"
"14774",4.5,0,"4+",72016896,1,0,0,0,0,0,27,"Newbie",1,"1",1,"8",4,"1","1"
"14775",0,0.99,"9+",108869632,0,0,0,0,0,0,45,"Professional",1,"1",1,"8",14,"1","-1"
"14776",0,0,"4+",69497856,1,0,0,0,0,0,51,"Newbie",1,"1",3,"8",14,"1","-1"
"14777",0,0,"9+",51820544,1,30.98,0.99,29.99,2,15.49,407,"Newbie",3,"1",3,"8",5,"0","-1"
"14778",0,0,"4+",25272320,1,0,0,0,0,0,162,"Newbie",1,"1",2,"8",14,"1","-1"
"14779",0,0,"4+",51361792,0,0.99,0.99,0.99,1,0.99,19,"Professional",1,"1",3,"8",14,"0","-1"
"14780",0,0,"4+",14318592,0,0,0,0,0,0,45,"Newbie",1,"1",2,"8",14,"1","-1"
"14781",0,0,"9+",50391040,1,1.99,1.99,1.99,1,1.99,54,"Newbie",1,"1",2,"5",5,"0","-1"
"14782",4.5,0,"4+",21929984,1,0,0,0,0,0,72,"Newbie",1,"1",2,"10",3,"1","0"
"14783",4,0,"9+",664393728,0,115.94,0.99,64.99,6,19.3233333333333,223,"Newbie",1,"1",2,"1",5,"0","0"
"14784",3.5,0,"4+",109772800,1,118.91,4.99,21.99,9,13.2122222222222,223,"Newbie",13,"1",3,"9",9,"0","0"
"14785",0,0,"4+",90914816,1,1.99,1.99,1.99,1,1.99,94,"Newbie",2,"1",3,"8",14,"0","-1"
"14786",5,0,"4+",135547904,1,4.99,4.99,4.99,1,4.99,63,"Newbie",4,"1",3,"1",3,"0","0"
"14787",4.5,0,"4+",81979392,1,5.98,0.99,4.99,2,2.99,348,"Newbie",1,"1",2,"8",12,"0","1"
"14788",3.5,0,"4+",34163712,1,1.99,1.99,1.99,1,1.99,208,"Newbie",1,"1",3,"8",7,"0","0"
"14789",0,1.99,"9+",53812224,1,0,0,0,0,0,104,"Newbie",1,"1",3,"12",10,"1","-1"
"14790",0,0,"9+",102247424,1,0,0,0,0,0,148,"Newbie",1,"1",3,"8",14,"1","-1"
"14791",0,0,"4+",95513600,0,9.9,0.99,0.99,10,0.99,4,"Newbie",1,"1",2,"8",13,"0","-1"
"14792",4.5,0,"4+",81256448,0,4.99,4.99,4.99,1,4.99,551,"Newbie",1,"0",3,"8",3,"0","0"
"14793",0,0,"4+",28691456,0,2.99,2.99,2.99,1,2.99,12,"Newbie",33,"1",2,"2",5,"0","-1"
"14794",4.5,0,"4+",171528192,1,151.94,1.99,99.99,6,25.3233333333333,101,"Newbie",1,"1",2,"8",14,"0","1"
"14795",4.5,0,"9+",911975424,1,44.9,0.99,9.99,10,4.49,435,"Newbie",1,"1",3,"6",3,"0","1"
"14796",0,0,"4+",88737792,0,0,0,0,0,0,79,"Newbie",3,"1",3,"8",10,"1","-1"
"14797",5,0,"4+",257783808,1,1.99,1.99,1.99,1,1.99,247,"Newbie",1,"1",3,"12",8,"0","0"
"14798",0,0,"4+",10376192,0,0,0,0,0,0,28,"Professional",1,"1",2,"8",14,"1","-1"
"14799",0,4.99,"9+",1026052096,1,0,0,0,0,0,179,"Newbie",1,"1",3,"8",7,"1","-1"
"14800",0,0,"4+",41224192,1,0,0,0,0,0,126,"Newbie",1,"1",3,"8",14,"1","-1"
"14801",3.5,0,"9+",140485632,1,79.9,4.99,19.99,10,7.99,335,"Newbie",1,"1",3,"4",3,"0","1"
"14802",4,0,"9+",155878400,1,514.9,4.99,99.99,10,51.49,193,"Newbie",11,"1",3,"10",8,"0","1"
"14803",4,0,"9+",99793920,1,2.99,2.99,2.99,1,2.99,302,"Newbie",1,"1",2,"8",4,"0","1"
"14804",4,0,"9+",347977728,1,101.9,1.99,49.99,10,10.19,658,"Professional",1,"1",3,"8",3,"0","1"
"14805",4,0,"9+",685168640,1,238.9,1.99,99.99,10,23.89,284,"Newbie",1,"1",1,"11",4,"0","1"
"14806",4,0,"9+",192766976,1,214.94,4.99,99.99,6,35.8233333333333,373,"Newbie",1,"1",3,"8",8,"0","1"
"14807",0,0,"9+",228470784,1,0,0,0,0,0,129,"Newbie",1,"1",3,"10",12,"1","-1"
"14808",5,0,"9+",112396288,1,92.89,0.99,19.99,11,8.44454545454546,447,"Newbie",1,"1",3,"9",4,"0","1"
"14809",0,0,"9+",73100288,1,0,0,0,0,0,29,"Newbie",1,"1",3,"8",13,"1","-1"
"14810",4.5,0,"9+",259811328,1,62.9,0.99,19.99,10,6.29,273,"Professional",1,"1",2,"11",3,"0","1"
"14811",0,0,"4+",216743936,1,0,0,0,0,0,119,"Professional",1,"1",3,"8",2,"1","-1"
"14812",4,0.99,"4+",213226496,1,0,0,0,0,0,103,"Newbie",1,"1",2,"8",3,"1","1"
"14813",4.5,0,"9+",985459712,1,243.9,0.99,89.99,10,24.39,333,"Professional",7,"1",3,"11",3,"0","1"
"14814",4.5,0,"4+",38638592,1,0,0,0,0,0,22,"Newbie",1,"1",2,"10",12,"1","1"
"14815",0,0,"4+",78858240,1,0,0,0,0,0,28,"Newbie",1,"1",3,"8",13,"1","-1"
"14816",2,0,"9+",85888000,1,0,0,0,0,0,28,"Professional",1,"1",2,"8",10,"1","0"
"14817",0,1.99,"4+",27927552,0,0,0,0,0,0,47,"Newbie",1,"1",2,"8",14,"1","-1"
"14818",0,0,"4+",23243776,1,0,0,0,0,0,98,"Newbie",1,"1",3,"8",12,"1","-1"
"14819",4.5,0,"4+",76560384,1,0,0,0,0,0,188,"Newbie",2,"1",3,"9",3,"1","1"
"14820",4,0,"4+",40014848,1,0,0,0,0,0,111,"Newbie",1,"1",3,"10",12,"1","1"
"14821",0,0,"4+",69715968,0,11.98,1.99,9.99,2,5.99,77,"Professional",33,"1",2,"11",9,"0","-1"
"14822",0,0,"4+",88891392,1,0,0,0,0,0,69,"Newbie",1,"1",3,"8",8,"1","-1"
"14823",0,2.99,"9+",154589184,1,0,0,0,0,0,239,"Newbie",1,"1",2,"8",2,"1","-1"
"14824",5,0,"4+",45697024,1,15.93,0.99,3.99,7,2.27571428571429,364,"Newbie",1,"1",2,"12",3,"0","0"
"14825",5,0,"9+",297722880,1,11.9,0.99,1.99,10,1.19,175,"Newbie",1,"1",2,"2",8,"0","0"
"14826",3,0,"4+",257957888,1,0,0,0,0,0,500,"Newbie",1,"1",3,"8",13,"1","0"
"14827",0,0,"4+",17183744,1,0.99,0.99,0.99,1,0.99,87,"Professional",1,"1",3,"9",13,"0","-1"
"14828",4,0,"4+",91229184,1,7.97,0.99,4.99,3,2.65666666666667,340,"Newbie",1,"1",3,"8",4,"0","1"
"14829",4.5,0,"9+",363259904,1,33.9,0.99,9.99,10,3.39,310,"Newbie",1,"1",3,"6",3,"0","1"
"14830",0,3.99,"9+",620651520,1,0,0,0,0,0,121,"Newbie",1,"1",2,"8",14,"1","-1"
"14831",4.5,0,"4+",71201792,1,33.95,0.99,17.99,5,6.79,18,"Newbie",1,"1",1,"8",3,"0","1"
"14832",0,0,"4+",10285056,0,0,0,0,0,0,23,"Newbie",1,"1",2,"9",11,"1","-1"
"14833",5,0,"9+",229073920,1,246.9,1.99,94.99,10,24.69,411,"Newbie",10,"1",2,"9",3,"0","1"
"14834",0,0,"9+",594312192,1,74.9,0.99,39.99,10,7.49,364,"Professional",1,"1",2,"8",14,"0","-1"
"14835",0,0,"9+",174545920,1,0,0,0,0,0,168,"Professional",1,"1",3,"8",14,"1","-1"
"14836",0,0,"4+",44913664,1,0,0,0,0,0,65,"Professional",1,"1",3,"8",8,"1","-1"
"14837",0,0,"9+",166282240,0,0,0,0,0,0,175,"Newbie",1,"1",2,"8",14,"1","-1"
"14838",0,0,"4+",494837760,1,15.97,0.99,9.99,3,5.32333333333333,227,"Newbie",1,"1",3,"9",9,"0","-1"
"14839",2,0,"9+",216645632,1,0,0,0,0,0,87,"Professional",1,"1",3,"10",12,"1","0"
"14840",0,0,"4+",159121408,1,0,0,0,0,0,96,"Professional",1,"1",3,"10",12,"1","-1"
"14841",0,0,"4+",179568640,1,0,0,0,0,0,51,"Newbie",2,"1",3,"8",14,"1","-1"
"14842",0,0.99,"9+",45626368,0,0,0,0,0,0,150,"Newbie",1,"1",2,"8",14,"1","-1"
"14843",5,0,"4+",85783552,1,2.98,0.99,1.99,2,1.49,70,"Newbie",1,"1",2,"8",12,"0","0"
"14844",0,0,"9+",75138048,0,0,0,0,0,0,66,"Newbie",1,"1",3,"8",14,"1","-1"
"14845",0,1.99,"4+",175994880,0,0,0,0,0,0,57,"Newbie",1,"1",3,"8",14,"1","-1"
"14846",0,0.99,"9+",14073856,1,0,0,0,0,0,112,"Newbie",1,"1",2,"8",14,"1","-1"
"14847",0,0,"9+",294707200,1,0,0,0,0,0,81,"Newbie",1,"1",3,"10",12,"1","-1"
"14848",0,0,"9+",290882560,1,0,0,0,0,0,79,"Professional",1,"1",3,"10",12,"1","-1"
"14849",0,0,"4+",207716352,1,0,0,0,0,0,423,"Newbie",1,"1",2,"8",14,"1","-1"
"14850",5,0,"9+",191540224,1,169.9,1.99,49.99,10,16.99,516,"Newbie",2,"1",3,"12",3,"0","1"
"14851",3.5,0,"4+",285407232,1,115.9,0.99,59.99,10,11.59,244,"Professional",1,"1",3,"8",4,"0","0"
"14852",4,1.99,"4+",375417856,1,17.84,0.99,2.99,16,1.115,107,"Professional",5,"1",2,"12",6,"0","0"
"14853",5,0,"4+",210098176,1,0,0,0,0,0,255,"Newbie",1,"1",2,"8",14,"1","0"
"14854",4.5,0,"9+",207606784,1,69.92,0.99,49.99,8,8.74,263,"Newbie",1,"1",3,"8",14,"0","1"
"14855",4.5,0,"4+",177350656,1,162.95,3.99,89.99,5,32.59,187,"Professional",5,"1",2,"8",8,"0","0"
"14856",2.5,0,"4+",94857216,1,0,0,0,0,0,41,"Professional",1,"1",2,"8",11,"1","0"
"14857",0,0,"4+",9808896,1,0,0,0,0,0,81,"Professional",1,"1",2,"8",14,"1","-1"
"14858",3.5,0,"9+",231629824,0,45.9,0.99,9.99,10,4.59,86,"Newbie",1,"1",2,"10",3,"0","1"
"14859",4.5,0,"9+",243179520,1,0,0,0,0,0,41,"Professional",1,"1",2,"8",14,"1","1"
"14860",0,0,"4+",51124224,0,0.99,0.99,0.99,1,0.99,25,"Professional",1,"1",3,"8",14,"0","-1"
"14861",5,0,"4+",83936256,1,48.9,0.99,15.99,10,4.89,474,"Newbie",4,"1",3,"12",3,"0","1"
"14862",0,0,"9+",119776256,1,4.99,4.99,4.99,1,4.99,130,"Newbie",1,"1",2,"8",14,"0","-1"
"14863",5,0,"4+",43355136,0,0,0,0,0,0,74,"Newbie",1,"1",2,"4",3,"1","0"
"14864",3,0,"4+",72068096,1,7.99,7.99,7.99,1,7.99,261,"Newbie",1,"1",2,"9",10,"0","1"
"14865",0,0,"4+",12824576,0,0,0,0,0,0,33,"Newbie",1,"1",2,"8",14,"1","-1"
"14866",0,0,"4+",70746112,0,10.97,0.99,5.99,3,3.65666666666667,52,"Newbie",1,"1",2,"8",13,"0","-1"
"14867",0,0.99,"9+",50029568,0,0,0,0,0,0,155,"Newbie",1,"1",3,"8",14,"1","-1"
"14868",0,0.99,"4+",139142144,1,4.98,0.99,3.99,2,2.49,627,"Professional",1,"1",2,"8",14,"0","-1"
"14869",0,0,"4+",27129856,1,0,0,0,0,0,90,"Professional",1,"1",2,"10",12,"1","-1"
"14870",0,0,"4+",34419712,1,0.99,0.99,0.99,1,0.99,109,"Newbie",1,"1",3,"8",14,"0","-1"
"14871",0,0,"4+",32039936,1,0.99,0.99,0.99,1,0.99,73,"Newbie",16,"1",2,"8",2,"0","-1"
"14872",0,0,"4+",227990528,1,0,0,0,0,0,446,"Newbie",1,"1",3,"9",12,"1","-1"
"14873",4.5,0,"9+",438204416,1,0,0,0,0,0,50,"Professional",1,"1",2,"8",14,"1","1"
"14874",0,0.99,"4+",6071296,0,0,0,0,0,0,49,"Professional",1,"1",3,"8",14,"1","-1"
"14875",0,0,"4+",44655616,1,34.96,0.99,19.99,4,8.74,105,"Newbie",1,"1",3,"9",13,"0","-1"
"14876",0,0,"9+",163804160,1,0,0,0,0,0,77,"Professional",1,"1",3,"10",12,"1","-1"
"14877",0,0,"4+",82103296,0,19.95,0.99,8.99,5,3.99,73,"Newbie",1,"1",2,"8",4,"0","-1"
"14878",0,0,"9+",263777280,1,0,0,0,0,0,162,"Newbie",1,"1",2,"8",6,"1","-1"
"14879",0,0,"9+",356400128,0,200.94,0.99,99.99,6,33.49,241,"Newbie",3,"1",2,"8",14,"0","-1"
"14880",5,0,"9+",450093056,1,244.93,4.99,99.99,7,34.99,254,"Professional",1,"1",3,"3",6,"0","1"
"14881",0,0,"4+",88478720,0,0,0,0,0,0,29,"Professional",1,"1",3,"8",14,"1","-1"
"14882",4.5,0,"9+",259713024,1,55.98,0.99,54.99,2,27.99,396,"Newbie",1,"1",2,"8",11,"0","0"
"14883",0,0,"4+",55303168,1,7.97,0.99,4.99,3,2.65666666666667,129,"Newbie",4,"1",3,"8",7,"0","-1"
"14884",0,0,"9+",77919232,1,0,0,0,0,0,102,"Newbie",1,"1",3,"8",14,"1","-1"
"14885",0,0,"9+",116368384,1,0,0,0,0,0,71,"Newbie",1,"1",2,"11",10,"1","-1"
"14886",0,0,"4+",295287808,0,0,0,0,0,0,27,"Newbie",1,"1",3,"8",5,"1","-1"
"14887",0,0,"4+",32788480,1,0.99,0.99,0.99,1,0.99,603,"Newbie",1,"1",3,"10",5,"0","-1"
"14888",0,0,"4+",27735040,1,0,0,0,0,0,48,"Professional",2,"1",3,"8",14,"1","-1"
"14889",0,0.99,"9+",39875584,0,0,0,0,0,0,134,"Newbie",1,"1",3,"8",14,"1","-1"
"14890",4,0,"9+",593951744,1,45.9,0.99,19.99,10,4.59,258,"Professional",11,"1",3,"11",11,"0","0"
"14891",0,0,"4+",107734016,1,1.99,1.99,1.99,1,1.99,183,"Newbie",1,"1",2,"9",5,"0","-1"
"14892",0,0,"4+",219147264,1,0,0,0,0,0,77,"Newbie",1,"1",2,"8",14,"1","-1"
"14893",0,0,"4+",89844736,0,0,0,0,0,0,93,"Newbie",1,"1",3,"8",14,"1","-1"
"14894",0,0,"4+",23217152,1,0.99,0.99,0.99,1,0.99,70,"Newbie",1,"1",2,"8",12,"0","-1"
"14895",0,0.99,"9+",7469056,1,9.99,9.99,9.99,1,9.99,40,"Newbie",1,"1",2,"8",14,"0","-1"
"14896",0,0,"4+",22086656,0,0,0,0,0,0,149,"Newbie",2,"1",3,"8",7,"1","-1"
"14897",4,0,"4+",147505152,1,0,0,0,0,0,70,"Newbie",1,"1",2,"8",4,"1","1"
"14898",1.5,0,"9+",433041408,1,0,0,0,0,0,110,"Newbie",1,"1",2,"10",4,"1","0"
"14899",3,0,"4+",158439424,0,1.99,1.99,1.99,1,1.99,518,"Newbie",1,"1",2,"8",14,"0","0"
"14900",3,0,"4+",158439424,0,1.99,1.99,1.99,1,1.99,518,"Newbie",1,"1",2,"8",14,"0","0"
"14901",4,0,"4+",138195968,1,38.96,2.99,18.99,4,9.74,154,"Newbie",1,"1",2,"8",9,"0","0"
"14902",5,0,"9+",621338624,0,90.95,0.99,49.99,5,18.19,335,"Newbie",1,"1",2,"5",5,"0","0"
"14903",4.5,0,"4+",135890944,1,6.97,1.99,2.99,3,2.32333333333333,65,"Newbie",1,"1",2,"8",10,"0","0"
"14904",0,0,"4+",73273344,1,18.95,0.99,7.99,5,3.79,254,"Newbie",1,"0",3,"4",5,"0","-1"
"14905",5,0,"4+",194080768,1,0,0,0,0,0,133,"Newbie",1,"1",3,"9",13,"1","0"
"14906",0,0,"4+",239360000,1,10.96,1.99,2.99,4,2.74,141,"Newbie",1,"1",2,"8",14,"0","-1"
"14907",0,0,"9+",21417984,1,0,0,0,0,0,60,"Professional",1,"1",2,"8",11,"1","-1"
"14908",0,1.99,"9+",81774592,1,0,0,0,0,0,64,"Newbie",4,"1",1,"8",3,"1","-1"
"14909",0,0,"4+",26833920,1,17.91,0.99,2.99,9,1.99,104,"Newbie",1,"1",2,"8",14,"0","-1"
"14910",0,0,"4+",111002624,1,10.97,1.99,4.99,3,3.65666666666667,64,"Newbie",1,"1",2,"8",14,"0","-1"
"14911",0,0,"4+",16553984,0,1.99,1.99,1.99,1,1.99,22,"Newbie",1,"1",2,"9",13,"0","-1"
"14912",0,0,"9+",93745152,1,1.99,1.99,1.99,1,1.99,51,"Newbie",1,"1",2,"8",14,"0","-1"
"14913",0,0,"4+",17925120,1,0,0,0,0,0,108,"Newbie",2,"1",2,"8",11,"1","-1"
"14914",0,0,"4+",60004352,1,0,0,0,0,0,68,"Professional",1,"1",2,"8",14,"1","-1"
"14915",0,0,"4+",1017856,1,0,0,0,0,0,67,"Professional",1,"1",3,"8",7,"1","-1"
"14916",0,0,"4+",53148672,1,0,0,0,0,0,61,"Newbie",1,"1",1,"8",14,"1","-1"
"14917",0,0,"4+",89519104,1,0,0,0,0,0,283,"Newbie",1,"1",3,"8",14,"1","-1"
"14918",0,0,"9+",338766848,1,44.91,0.99,11.99,9,4.99,304,"Newbie",1,"1",2,"10",5,"0","-1"
"14919",0,0,"4+",58382336,1,1.99,1.99,1.99,1,1.99,86,"Newbie",1,"1",2,"9",9,"0","-1"
"14920",0,0,"9+",24194048,1,227.9,0.99,99.99,10,22.79,1,"Newbie",1,"1",3,"10",10,"0","-1"
"14921",0,0,"4+",118807552,1,0,0,0,0,0,138,"Newbie",1,"1",2,"8",13,"1","-1"
"14922",0,0,"9+",154264576,0,0,0,0,0,0,125,"Newbie",1,"1",2,"9",13,"1","-1"
"14923",4.5,0,"4+",29570048,1,0,0,0,0,0,31,"Newbie",15,"1",2,"8",6,"1","1"
